movieId,title,isAdult,year,runtime,genres,imdbRating,imdbVotes
46723,Babel,0,2006,143,['Drama'],7.5,317227
46948,Monster House,0,2006,91,"['Animation', 'Comedy', 'Family']",6.6,138314
46965,Snakes on a Plane,0,2006,105,"['Action', 'Adventure', 'Crime']",5.5,144680
46970,Talladega Nights: The Ballad of Ricky Bobby,0,2006,108,"['Comedy', 'Sport']",6.6,200018
46972,Night at the Museum,0,2006,108,"['Adventure', 'Comedy', 'Family']",6.5,377545
46974,World Trade Center,0,2006,129,"['Drama', 'History', 'Thriller']",6.0,87886
46976,Stranger Than Fiction,0,2006,113,"['Comedy', 'Drama', 'Fantasy']",7.5,236519
47044,Miami Vice,0,2006,132,"['Action', 'Crime', 'Drama']",6.1,123802
47099,The Pursuit of Happyness,0,2006,117,"['Biography', 'Drama']",8.0,561356
47122,John Tucker Must Die,0,2006,89,"['Comedy', 'Romance']",5.7,88158
47200,Crank,0,2006,88,"['Action', 'Crime', 'Thriller']",6.9,263731
47423,Half Nelson,0,2006,106,['Drama'],7.1,91987
47518,Accepted,0,2006,93,['Comedy'],6.4,140060
47610,The Illusionist,0,2006,110,"['Drama', 'Fantasy', 'Mystery']",7.5,389767
47629,The Queen,0,2006,103,"['Biography', 'Drama']",7.3,116016
47640,Beerfest,0,2006,110,['Comedy'],6.2,71433
47644,Invincible,0,2006,105,"['Biography', 'Drama', 'Sport']",7.0,75376
47950,Hollywoodland,0,2006,126,"['Biography', 'Crime', 'Drama']",6.5,35965
47997,Idiocracy,0,2006,84,"['Adventure', 'Comedy', 'Sci-Fi']",6.5,182640
47999,Jesus Camp,0,2006,87,['Documentary'],7.4,28780
48043,The Fountain,0,2006,97,"['Drama', 'Mystery', 'Romance']",7.2,248833
48082,The Science of Sleep,0,2006,105,"['Comedy', 'Drama', 'Fantasy']",7.2,70903
48142,The Black Dahlia,0,2006,121,"['Crime', 'Drama', 'Mystery']",5.6,77044
48304,Apocalypto,0,2006,139,"['Action', 'Adventure', 'Drama']",7.8,331503
48322,Jackass Number Two,0,2006,92,"['Action', 'Comedy', 'Documentary']",7.0,80208
48385,Borat,0,2006,84,['Comedy'],7.4,442410
48394,Pan's Labyrinth,0,2006,118,"['Drama', 'Fantasy', 'War']",8.2,703325
48516,The Departed,0,2006,151,"['Crime', 'Drama', 'Thriller']",8.5,1423172
48520,Employee of the Month,0,2006,103,"['Comedy', 'Romance']",5.5,50160
48738,The Last King of Scotland,0,2006,123,"['Biography', 'Drama', 'History']",7.6,196100
48774,Children of Men,0,2006,109,"['Action', 'Drama', 'Sci-Fi']",7.9,529669
48780,The Prestige,0,2006,130,"['Drama', 'Mystery', 'Sci-Fi']",8.5,1442193
48783,Flags of Our Fathers,0,2006,135,"['Action', 'Adventure', 'Drama']",7.1,129295
48877,Saw III,0,2006,108,"['Horror', 'Mystery', 'Thriller']",6.2,212523
48982,Flushed Away,0,2006,85,"['Action', 'Adventure', 'Animation']",6.6,138776
48997,Perfume: The Story of a Murderer,0,2006,147,"['Crime', 'Drama', 'Fantasy']",7.5,265904
49272,Casino Royale,0,2006,144,"['Action', 'Adventure', 'Thriller']",8.0,694877
49274,Happy Feet,0,2006,108,"['Adventure', 'Animation', 'Comedy']",6.4,200116
49278,Deja Vu,0,2006,126,"['Action', 'Crime', 'Sci-Fi']",7.1,327798
49286,The Holiday,0,2006,136,"['Comedy', 'Romance']",6.9,323170
49396,Tenacious D in the Pick of Destiny,0,2006,94,"['Adventure', 'Comedy', 'Music']",6.8,115279
49530,Blood Diamond,0,2006,143,"['Adventure', 'Drama', 'Thriller']",8.0,586453
49649,Eragon,0,2006,104,"['Action', 'Adventure', 'Family']",5.1,130516
49651,Rocky Balboa,0,2006,102,"['Action', 'Drama', 'Sport']",7.1,231568
49822,The Good Shepherd,0,2006,167,"['Drama', 'History', 'Thriller']",6.7,108617
49824,Dreamgirls,0,2006,130,"['Drama', 'Music', 'Musical']",6.6,77312
49932,Inland Empire,0,2006,180,"['Drama', 'Fantasy', 'Mystery']",6.8,62308
50068,Letters from Iwo Jima,0,2006,141,"['Action', 'Adventure', 'Drama']",7.8,170114
50442,Alpha Dog,0,2006,122,"['Biography', 'Crime', 'Drama']",6.9,108025
50601,Bridge to Terabithia,0,2007,96,"['Drama', 'Family', 'Fantasy']",7.2,173422
50685,Waitress,0,2007,108,"['Comedy', 'Drama', 'Romance']",7.0,48843
50794,Smokin' Aces,0,2006,108,"['Action', 'Comedy', 'Crime']",6.6,152125
50872,Ratatouille,0,2007,111,"['Adventure', 'Animation', 'Comedy']",8.1,825858
50912,"Paris, I Love You",0,2006,120,"['Comedy', 'Drama', 'Romance']",7.2,74566
51077,Ghost Rider,0,2007,110,"['Action', 'Fantasy', 'Thriller']",5.3,252386
51080,Breach,0,2007,110,"['Biography', 'Crime', 'Drama']",7.0,61775
51084,Music and Lyrics,0,2007,104,"['Comedy', 'Music', 'Romance']",6.5,107218
51086,The Number 23,0,2007,98,"['Crime', 'Mystery', 'Thriller']",6.4,212703
51255,Hot Fuzz,0,2007,121,"['Action', 'Comedy', 'Mystery']",7.8,535554
51412,Next,0,2007,96,"['Action', 'Sci-Fi', 'Thriller']",6.2,166478
51540,Zodiac,0,2007,157,"['Crime', 'Drama', 'Mystery']",7.7,598787
51575,Wild Hogs,0,2007,100,"['Action', 'Adventure', 'Comedy']",5.8,123430
51662,300,0,2006,117,"['Action', 'Drama']",7.6,864808
51709,The Host,0,2006,120,"['Drama', 'Horror', 'Sci-Fi']",7.1,132827
51834,Becoming Jane,0,2007,120,"['Biography', 'Drama', 'Romance']",7.0,65126
51931,Reign Over Me,0,2007,124,['Drama'],7.4,99623
51935,Shooter,0,2007,124,"['Action', 'Drama', 'Thriller']",7.1,355869
51939,TMNT,0,2007,87,"['Action', 'Adventure', 'Animation']",6.2,69269
52241,The Lookout,0,2007,99,"['Crime', 'Drama', 'Thriller']",7.0,60555
52245,Blades of Glory,0,2007,93,"['Comedy', 'Sport']",6.3,177776
52281,Grindhouse,0,2007,191,"['Action', 'Horror', 'Thriller']",7.5,191240
52287,Meet the Robinsons,0,2007,95,"['Adventure', 'Animation', 'Comedy']",6.8,111469
52319,The Inglorious Bastards,0,1978,99,"['Action', 'Adventure', 'War']",6.5,10401
52328,Sunshine,0,2007,107,"['Sci-Fi', 'Thriller']",7.2,267639
52435,How the Grinch Stole Christmas!,0,1966,26,"['Animation', 'Comedy', 'Family']",8.3,59047
52458,Disturbia,0,2007,105,"['Crime', 'Drama', 'Mystery']",6.8,248397
52604,Fracture,0,2007,113,"['Crime', 'Drama', 'Thriller']",7.2,219032
52722,Spider-Man 3,0,2007,139,"['Action', 'Adventure', 'Sci-Fi']",6.3,638097
52885,Paprika,0,2006,90,"['Animation', 'Drama', 'Fantasy']",7.7,97029
52952,This Is England,0,2006,101,"['Crime', 'Drama']",7.7,128776
52973,Knocked Up,0,2007,129,"['Comedy', 'Romance']",6.9,384818
52975,Hairspray,0,2007,117,"['Comedy', 'Drama', 'Musical']",6.7,138751
53000,28 Weeks Later,0,2007,100,"['Horror', 'Sci-Fi']",6.9,294011
53121,Shrek the Third,0,2007,93,"['Adventure', 'Animation', 'Comedy']",6.1,332716
53123,Once,0,2007,86,"['Drama', 'Music', 'Romance']",7.8,121309
53125,Pirates of the Caribbean: At World's End,0,2007,169,"['Action', 'Adventure', 'Fantasy']",7.1,693989
53129,Mr. Brooks,0,2007,120,"['Crime', 'Drama', 'Mystery']",7.3,156353
53322,Ocean's Thirteen,0,2007,122,"['Crime', 'Thriller']",6.9,367583
53460,Surf's Up,0,2007,85,"['Adventure', 'Animation', 'Comedy']",6.7,90892
53464,Fantastic Four: Rise of the Silver Surfer,0,2007,92,"['Action', 'Adventure', 'Fantasy']",5.6,277504
53468,Fido,0,2006,93,"['Comedy', 'Drama', 'Horror']",6.7,30163
53519,Death Proof,0,2007,127,"['Action', 'Thriller']",7.0,314058
53894,Sicko,0,2007,123,"['Documentary', 'Drama']",8.0,76836
53953,1408,0,2007,104,"['Fantasy', 'Horror', 'Mystery']",6.8,294355
53972,Live Free or Die Hard,0,2007,128,"['Action', 'Thriller']",7.1,420775
53993,Evan Almighty,0,2007,96,"['Comedy', 'Family', 'Fantasy']",5.4,155193
53996,Transformers,0,2007,144,"['Action', 'Adventure', 'Sci-Fi']",7.0,675181
54001,Harry Potter and the Order of the Phoenix,0,2007,138,"['Action', 'Adventure', 'Family']",7.5,633705
54004,I Now Pronounce You Chuck & Larry,0,2007,115,"['Comedy', 'Romance']",5.9,154159
54190,Across the Universe,0,2007,133,"['Drama', 'Fantasy', 'History']",7.3,114290
54256,Hot Rod,0,2007,88,"['Comedy', 'Sport']",6.7,93470
54259,Stardust,0,2007,127,"['Adventure', 'Family', 'Fantasy']",7.6,285363
54272,The Simpsons Movie,0,2007,87,"['Adventure', 'Animation', 'Comedy']",7.3,349993
54281,Charlie Bartlett,0,2007,97,"['Comedy', 'Drama', 'Romance']",6.9,66716
54286,The Bourne Ultimatum,0,2007,115,"['Action', 'Mystery', 'Thriller']",8.0,658456
54503,Superbad,0,2007,113,['Comedy'],7.6,633261
54648,Rush Hour 3,0,2007,91,"['Action', 'Comedy', 'Crime']",6.2,183408
54736,The Kingdom,0,2007,110,"['Action', 'Drama', 'Thriller']",7.0,132317
54881,The King of Kong: A Fistful of Quarters,0,2007,79,"['Biography', 'Documentary', 'Sport']",8.0,37581
54995,Planet Terror,0,2007,105,"['Action', 'Comedy', 'Horror']",7.0,223379
54997,3:10 to Yuma,0,2007,122,"['Action', 'Crime', 'Drama']",7.6,331216
54999,Shoot 'Em Up,0,2007,86,"['Action', 'Comedy', 'Thriller']",6.6,155044
55052,Atonement,0,2007,123,"['Drama', 'Mystery', 'Romance']",7.8,300019
55118,Eastern Promises,0,2007,100,"['Crime', 'Drama', 'Thriller']",7.6,261277
55232,Resident Evil: Extinction,0,2007,94,"['Action', 'Horror', 'Sci-Fi']",6.2,205572
55247,Into the Wild,0,2007,148,"['Adventure', 'Biography', 'Drama']",8.1,658486
55261,The Heartbreak Kid,0,2007,116,"['Comedy', 'Romance']",5.8,96563
55267,Dan in Real Life,0,2007,98,"['Comedy', 'Drama', 'Romance']",6.8,107031
55269,The Darjeeling Limited,0,2007,91,"['Adventure', 'Comedy', 'Drama']",7.2,217051
55276,Michael Clayton,0,2007,119,"['Crime', 'Drama', 'Mystery']",7.2,174115
55280,Lars and the Real Girl,0,2007,106,"['Comedy', 'Drama', 'Romance']",7.3,155493
55282,30 Days of Night,0,2007,113,"['Action', 'Horror', 'Thriller']",6.6,189515
55290,Gone Baby Gone,0,2007,114,"['Crime', 'Drama', 'Mystery']",7.6,293123
55363,The Assassination of Jesse James by the Coward Robert Ford,0,2007,160,"['Biography', 'Crime', 'Drama']",7.5,192886
55442,Persepolis,0,2007,96,"['Animation', 'Biography', 'Drama']",8.0,100224
55577,Saw IV,0,2007,93,"['Horror', 'Mystery', 'Thriller']",5.9,164898
55721,Elite Squad,0,2007,115,"['Action', 'Crime', 'Drama']",8.0,110377
55765,American Gangster,0,2007,157,"['Biography', 'Crime', 'Drama']",7.8,452760
55768,Bee Movie,0,2007,91,"['Adventure', 'Animation', 'Comedy']",6.1,179946
55814,The Diving Bell and the Butterfly,0,2007,112,"['Biography', 'Drama']",8.0,110451
55820,No Country for Old Men,0,2007,122,"['Crime', 'Drama', 'Thriller']",8.2,1061095
55830,Be Kind Rewind,0,2008,102,['Comedy'],6.4,94280
55872,August Rush,0,2007,114,"['Drama', 'Music']",7.4,111137
55908,The Man from Earth,0,2007,87,"['Drama', 'Fantasy', 'Mystery']",7.8,200295
55995,Beowulf,0,2007,115,"['Action', 'Adventure', 'Animation']",6.3,174196
56145,The Mist,0,2007,126,"['Horror', 'Sci-Fi', 'Thriller']",7.1,340702
56152,Enchanted,0,2007,107,"['Adventure', 'Animation', 'Comedy']",7.1,217396
56156,Hitman,0,2007,94,"['Action', 'Crime', 'Thriller']",6.2,177813
56171,The Golden Compass,0,2007,113,"['Adventure', 'Family', 'Fantasy']",6.1,196892
56174,I Am Legend,0,2007,101,"['Action', 'Drama', 'Horror']",7.2,814789
56251,Futurama: Bender's Big Score,0,2007,88,"['Animation', 'Comedy', 'Musical']",7.6,35535
56339,The Orphanage,0,2007,105,"['Drama', 'Horror', 'Mystery']",7.4,163668
56367,Juno,0,2007,96,"['Comedy', 'Drama']",7.4,549448
56587,The Bucket List,0,2007,97,"['Adventure', 'Comedy', 'Drama']",7.4,259971
56715,Wristcutters: A Love Story,0,2006,88,"['Comedy', 'Drama', 'Fantasy']",7.2,57728
56757,Sweeney Todd: The Demon Barber of Fleet Street,0,2007,116,"['Drama', 'Horror', 'Musical']",7.3,387046
56775,National Treasure: Book of Secrets,0,2007,124,"['Action', 'Adventure', 'Mystery']",6.5,253683
56782,There Will Be Blood,0,2007,158,['Drama'],8.2,641543
56788,Charlie Wilson's War,0,2007,102,"['Biography', 'Comedy', 'Drama']",7.0,124938
56801,Aliens vs. Predator: Requiem,0,2007,94,"['Action', 'Horror', 'Sci-Fi']",4.6,133228
56805,Walk Hard: The Dewey Cox Story,0,2007,96,"['Comedy', 'Music']",6.8,77278
56921,Battlestar Galactica: Razor,0,2007,101,"['Action', 'Drama', 'Sci-Fi']",7.6,24161
56941,P.S. I Love You,0,2007,126,"['Comedy', 'Drama', 'Romance']",7.0,218459
56949,27 Dresses,0,2008,111,"['Comedy', 'Romance']",6.1,175220
57274,REC,0,2007,78,"['Horror', 'Mystery', 'Thriller']",7.4,196842
57368,Cloverfield,0,2008,85,"['Horror', 'Sci-Fi', 'Thriller']",7.0,420917
57504,The Girl Who Leapt Through Time,0,2006,98,"['Adventure', 'Animation', 'Comedy']",7.7,70909
57528,Rambo,0,2008,92,"['Action', 'Adventure', 'Thriller']",7.0,244653
57640,Hellboy II: The Golden Army,0,2008,120,"['Action', 'Adventure', 'Fantasy']",7.0,286077
57669,In Bruges,0,2008,107,"['Comedy', 'Crime', 'Drama']",7.9,461748
58025,Jumper,0,2008,88,"['Action', 'Adventure', 'Sci-Fi']",6.1,323731
58047,"Definitely, Maybe",0,2008,112,"['Comedy', 'Drama', 'Romance']",7.1,173313
58103,Vantage Point,0,2008,90,"['Action', 'Crime', 'Drama']",6.6,154093
58105,The Spiderwick Chronicles,0,2008,96,"['Action', 'Adventure', 'Drama']",6.5,102887
58154,The Other Boleyn Girl,0,2008,115,"['Biography', 'Drama', 'History']",6.7,120011
58156,Semi-Pro,0,2008,91,"['Comedy', 'Sport']",5.8,86051
58162,Run Fatboy Run,0,2007,100,"['Comedy', 'Romance', 'Sport']",6.5,69864
58293,"10,000 BC",0,2008,109,"['Action', 'Adventure', 'Drama']",5.1,135519
58295,The Bank Job,0,2008,111,"['Crime', 'Drama', 'Thriller']",7.2,189237
58299,Horton Hears a Who!,0,2008,86,"['Adventure', 'Animation', 'Comedy']",6.8,150325
58559,The Dark Knight,0,2008,152,"['Action', 'Crime', 'Drama']",9.0,2872791
58803,21,0,2008,123,"['Crime', 'Drama', 'Thriller']",6.8,266594
58998,Forgetting Sarah Marshall,0,2008,111,"['Comedy', 'Drama', 'Romance']",7.1,302587
59022,Harold & Kumar Escape from Guantanamo Bay,0,2008,114,"['Adventure', 'Comedy']",6.5,142046
59126,Religulous,0,2008,101,"['Comedy', 'Documentary', 'War']",7.6,60251
59258,Baby Mama,0,2008,99,"['Comedy', 'Romance']",6.0,47493
59315,Iron Man,0,2008,126,"['Action', 'Adventure', 'Sci-Fi']",7.9,1125586
59369,Taken,0,2008,90,"['Action', 'Crime', 'Thriller']",7.7,634808
59387,The Fall,0,2006,117,"['Adventure', 'Drama', 'Fantasy']",7.8,116734
59421,What Happens in Vegas,0,2008,99,"['Comedy', 'Romance']",6.1,187951
59501,The Chronicles of Narnia: Prince Caspian,0,2008,150,"['Action', 'Adventure', 'Family']",6.5,225593
59615,Indiana Jones and the Kingdom of the Crystal Skull,0,2008,122,"['Action', 'Adventure']",6.2,491609
59725,Sex and the City,0,2008,145,"['Comedy', 'Drama', 'Romance']",5.7,127319
59784,Kung Fu Panda,0,2008,92,"['Action', 'Adventure', 'Animation']",7.6,523223
59900,You Don't Mess with the Zohan,0,2008,113,"['Action', 'Comedy']",5.6,214329
60037,The Happening,0,2008,91,"['Adventure', 'Drama', 'Sci-Fi']",5.0,216574
60040,The Incredible Hulk,0,2008,112,"['Action', 'Adventure', 'Sci-Fi']",6.6,523770
60069,WALL·E,0,2008,98,"['Adventure', 'Animation', 'Family']",8.4,1201231
60072,Wanted,0,2008,110,"['Action', 'Crime', 'Thriller']",6.7,408726
60074,Hancock,0,2008,92,"['Action', 'Comedy', 'Drama']",6.4,511970
60126,Get Smart,0,2008,110,"['Action', 'Adventure', 'Comedy']",6.5,228729
60161,Futurama: The Beast with a Billion Backs,0,2008,90,"['Animation', 'Comedy', 'Romance']",7.1,25193
60397,Mamma Mia!,0,2008,108,"['Comedy', 'Musical', 'Romance']",6.5,274573
60487,"It's the Great Pumpkin, Charlie Brown",0,1966,25,"['Animation', 'Comedy', 'Family']",8.1,22005
60514,Journey to the Center of the Earth,0,2008,93,"['Action', 'Adventure', 'Family']",5.8,131868
60684,Watchmen,0,2009,162,"['Action', 'Drama', 'Mystery']",7.6,582839
60756,Step Brothers,0,2008,98,['Comedy'],6.9,319211
60766,Man on Wire,0,2008,94,"['Biography', 'Crime', 'Documentary']",7.7,58688
60937,The Mummy: Tomb of the Dragon Emperor,0,2008,112,"['Action', 'Adventure', 'Fantasy']",5.2,170742
60950,Vicky Cristina Barcelona,0,2008,96,"['Comedy', 'Drama', 'Romance']",7.1,268971
61024,Pineapple Express,0,2008,111,"['Action', 'Comedy', 'Crime']",6.9,357670
61132,Tropic Thunder,0,2008,107,"['Action', 'Comedy', 'War']",7.1,448361
61160,Star Wars: The Clone Wars,0,2008,98,"['Action', 'Adventure', 'Animation']",5.9,73122
61236,Waltz with Bashir,0,2008,90,"['Animation', 'Biography', 'Documentary']",8.0,60427
61240,Let the Right One In,0,2008,114,"['Drama', 'Fantasy', 'Horror']",7.8,226867
61248,Death Race,0,2008,105,"['Action', 'Sci-Fi', 'Thriller']",6.4,219009
61250,The House Bunny,0,2008,97,['Comedy'],5.5,90356
61323,Burn After Reading,0,2008,96,"['Comedy', 'Crime', 'Drama']",7.0,353414
62081,Eagle Eye,0,2008,118,"['Action', 'Mystery', 'Thriller']",6.6,195275
62113,How to Lose Friends & Alienate People,0,2008,110,"['Biography', 'Comedy', 'Drama']",6.4,70906
62155,Nick and Norah's Infinite Playlist,0,2008,90,"['Comedy', 'Drama', 'Music']",6.6,95390
62250,Gomorrah,0,2008,137,"['Crime', 'Drama']",7.0,51224
62336,FLCL,0,2000,151,"['Action', 'Animation', 'Comedy']",8.1,19732
62374,Body of Lies,0,2008,128,"['Action', 'Drama', 'Thriller']",7.0,239645
62434,Zack and Miri Make a Porno,0,2008,101,"['Comedy', 'Romance']",6.5,182329
62644,The Wave,0,2008,107,"['Drama', 'Thriller']",7.6,115171
62849,RocknRolla,0,2008,114,"['Action', 'Crime', 'Thriller']",7.2,265122
62956,Futurama: Bender's Game,0,2008,88,"['Action', 'Adventure', 'Animation']",7.2,21897
62999,Madagascar: Escape 2 Africa,0,2008,89,"['Adventure', 'Animation', 'Comedy']",6.6,247644
63062,Changeling,0,2008,141,"['Biography', 'Crime', 'Drama']",7.8,265347
63072,The Road,0,2009,111,"['Drama', 'Thriller']",7.2,254349
63082,Slumdog Millionaire,0,2008,120,"['Crime', 'Drama', 'Romance']",8.0,878153
63113,Quantum of Solace,0,2008,106,"['Action', 'Adventure', 'Mystery']",6.5,470975
63131,Role Models,0,2008,99,['Comedy'],6.8,241248
63853,Australia,0,2008,165,"['Adventure', 'Drama', 'Romance']",6.6,129785
63859,Bolt,0,2008,96,"['Adventure', 'Animation', 'Comedy']",6.8,229102
63876,Milk,0,2008,128,"['Biography', 'Drama', 'History']",7.5,179879
63992,Twilight,0,2008,122,"['Drama', 'Fantasy', 'Romance']",5.3,487834
64030,Transporter 3,0,2008,104,"['Action', 'Adventure', 'Thriller']",6.1,176918
64034,The Boy in the Striped Pajamas,0,2008,94,"['Drama', 'War']",7.7,246700
64231,Punisher: War Zone,0,2008,103,"['Action', 'Crime', 'Drama']",5.9,67182
64285,Wallace & Gromit: A Matter of Loaf and Death,0,2008,29,"['Animation', 'Comedy', 'Crime']",7.6,18348
64497,The Day the Earth Stood Still,0,2008,104,"['Adventure', 'Drama', 'Sci-Fi']",5.5,178595
64575,Doubt,0,2008,104,"['Drama', 'Mystery']",7.5,136113
64614,Gran Torino,0,2008,116,['Drama'],8.1,815314
64620,Frost/Nixon,0,2008,122,"['Biography', 'Drama', 'History']",7.7,112500
64622,The Reader,0,2008,124,"['Drama', 'Mystery', 'Romance']",7.6,260035
64716,Seven Pounds,0,2008,123,"['Drama', 'Mystery', 'Thriller']",7.6,315301
64839,The Wrestler,0,2008,109,"['Drama', 'Sport']",7.9,320060
64957,The Curious Case of Benjamin Button,0,2008,166,"['Drama', 'Fantasy', 'Romance']",7.8,696062
64969,Yes Man,0,2008,104,"['Comedy', 'Romance']",6.8,383345
64983,Valkyrie,0,2008,121,"['Drama', 'History', 'Thriller']",7.1,259383
65088,Bedtime Stories,0,2008,99,"['Adventure', 'Comedy', 'Family']",6.0,101337
65130,Revolutionary Road,0,2008,119,"['Drama', 'Romance']",7.3,225078
65216,Defiance,0,2008,137,"['Action', 'Drama', 'History']",7.1,155723
65230,Marley & Me,0,2008,115,"['Drama', 'Family']",7.0,167875
65261,Ponyo,0,2008,101,"['Adventure', 'Animation', 'Comedy']",7.6,163688
65514,Ip Man,0,2008,106,"['Action', 'Biography', 'Drama']",8.0,233669
65682,Underworld: Rise of the Lycans,0,2009,92,"['Action', 'Fantasy', 'Thriller']",6.5,167926
65685,Inkheart,0,2008,106,"['Adventure', 'Family', 'Fantasy']",6.1,82378
65802,Paul Blart: Mall Cop,0,2009,91,"['Action', 'Comedy', 'Crime']",5.3,117459
66097,Coraline,0,2009,100,"['Animation', 'Drama', 'Family']",7.7,264000
66203,He's Just Not That Into You,0,2009,129,"['Comedy', 'Drama', 'Romance']",6.4,182314
66297,Futurama: Into the Wild Green Yonder,0,2009,89,"['Animation', 'Comedy', 'Sci-Fi']",7.2,19442
66371,Departures,0,2008,130,['Drama'],8.0,55007
66509,Funny People,0,2009,146,"['Comedy', 'Drama']",6.3,123647
66785,The Good the Bad the Weird,0,2008,130,"['Action', 'Adventure', 'Comedy']",7.2,37948
66934,Dr. Horrible's Sing-Along Blog,0,2008,42,"['Comedy', 'Musical', 'Sci-Fi']",8.4,44246
67087,"I Love You, Man",0,2009,105,"['Comedy', 'Romance']",7.0,216786
67197,Knowing,0,2009,121,"['Action', 'Mystery', 'Sci-Fi']",6.2,247659
67255,The Girl with the Dragon Tattoo,0,2009,152,"['Crime', 'Drama', 'Mystery']",7.8,223393
67408,Monsters vs. Aliens,0,2009,94,"['Action', 'Adventure', 'Animation']",6.4,176155
67734,Adventureland,0,2009,107,"['Comedy', 'Drama', 'Romance']",6.8,169220
67923,Fast & Furious,0,2009,107,"['Action', 'Crime', 'Thriller']",6.5,311381
67997,In the Loop,0,2009,106,['Comedy'],7.4,61608
68073,The Boat That Rocked,0,2009,117,"['Comedy', 'Drama', 'Music']",7.3,116094
68135,17 Again,0,2009,102,"['Comedy', 'Drama', 'Fantasy']",6.4,216495
68157,Inglourious Basterds,0,2009,153,"['Adventure', 'Drama', 'War']",8.4,1585595
68205,Crank: High Voltage,0,2009,96,"['Action', 'Crime', 'Thriller']",6.1,159031
68237,Moon,0,2009,97,"['Drama', 'Mystery', 'Sci-Fi']",7.8,376834
68319,X-Men Origins: Wolverine,0,2009,107,"['Action', 'Sci-Fi']",6.5,530905
68358,Star Trek,0,2009,127,"['Action', 'Adventure', 'Sci-Fi']",7.9,620435
68554,Angels & Demons,0,2009,138,"['Action', 'Mystery', 'Thriller']",6.7,309730
68659,Fanboys,0,2009,90,"['Adventure', 'Comedy', 'Crime']",6.5,61230
68791,Terminator Salvation,0,2009,115,"['Action', 'Adventure', 'Sci-Fi']",6.5,377607
68793,Night at the Museum: Battle of the Smithsonian,0,2009,105,"['Adventure', 'Comedy', 'Family']",6.0,212886
68952,Drag Me to Hell,0,2009,99,['Horror'],6.6,217586
68954,Up,0,2009,96,"['Adventure', 'Animation', 'Comedy']",8.3,1125746
69069,Fired Up!,0,2009,90,"['Comedy', 'Sport']",6.1,46054
69122,The Hangover,0,2009,100,['Comedy'],7.7,847030
69134,Antichrist,0,2009,108,"['Drama', 'Horror', 'Thriller']",6.5,136608
69278,Land of the Lost,0,2009,102,"['Action', 'Adventure', 'Comedy']",5.3,75323
69306,The Taking of Pelham 123,0,2009,106,"['Action', 'Crime', 'Thriller']",6.4,208130
69406,The Proposal,0,2009,108,"['Comedy', 'Drama', 'Romance']",6.8,360659
69436,Year One,0,2009,97,['Comedy'],4.9,103699
69481,The Hurt Locker,0,2008,131,"['Drama', 'Thriller', 'War']",7.5,474024
69526,Transformers: Revenge of the Fallen,0,2009,149,"['Action', 'Adventure', 'Sci-Fi']",6.0,428656
69640,Public Enemies,0,2009,140,"['Action', 'Biography', 'Crime']",7.0,318752
69644,Ice Age: Dawn of the Dinosaurs,0,2009,94,"['Adventure', 'Animation', 'Comedy']",6.9,264352
69757,500 Days of Summer,0,2009,95,"['Comedy', 'Drama', 'Romance']",7.7,558429
69784,Brüno,0,2009,81,['Comedy'],5.9,153902
69844,Harry Potter and the Half-Blood Prince,0,2009,153,"['Action', 'Adventure', 'Family']",7.6,595981
69951,The Imaginarium of Doctor Parnassus,0,2009,123,"['Adventure', 'Comedy', 'Fantasy']",6.8,153979
70183,The Ugly Truth,0,2009,96,"['Comedy', 'Romance']",6.4,230516
70286,District 9,0,2009,112,"['Action', 'Sci-Fi', 'Thriller']",7.9,717195
70293,Julie & Julia,0,2009,123,"['Biography', 'Drama', 'Romance']",7.0,128922
70336,G.I. Joe: The Rise of Cobra,0,2009,118,"['Action', 'Adventure', 'Sci-Fi']",5.7,215058
70599,The Time Traveler's Wife,0,2009,107,"['Comedy', 'Drama', 'Fantasy']",7.1,157962
71033,The Secret in Their Eyes,0,2009,129,"['Drama', 'Mystery', 'Romance']",8.2,222524
71057,9,0,2009,79,"['Action', 'Adventure', 'Animation']",7.0,147747
71106,Frequently Asked Questions About Time Travel,0,2009,83,"['Comedy', 'Sci-Fi']",7.0,36581
71135,Pandorum,0,2009,108,"['Action', 'Horror', 'Mystery']",6.7,159596
71156,The Men Who Stare at Goats,0,2009,94,"['Comedy', 'War']",6.2,137637
71254,Gamer,0,2009,95,"['Action', 'Sci-Fi', 'Thriller']",5.7,139624
71264,Cloudy with a Chance of Meatballs,0,2009,90,"['Adventure', 'Animation', 'Comedy']",6.9,258140
71282,"Food, Inc.",0,2008,94,"['Documentary', 'News']",7.8,52229
71379,Paranormal Activity,0,2007,86,"['Horror', 'Mystery']",6.3,256320
71464,A Serious Man,0,2009,106,"['Comedy', 'Drama']",7.0,149991
71518,Whip It,0,2009,111,"['Drama', 'Sport']",6.9,70226
71520,The Invention of Lying,0,2009,100,"['Comedy', 'Fantasy', 'Romance']",6.4,149016
71530,Surrogates,0,2009,89,"['Action', 'Sci-Fi', 'Thriller']",6.3,180321
71535,Zombieland,0,2009,88,"['Action', 'Comedy', 'Horror']",7.5,621746
71579,An Education,0,2009,100,['Drama'],7.3,138171
71745,Where the Wild Things Are,0,2009,101,"['Adventure', 'Drama', 'Family']",6.7,108546
71838,Law Abiding Citizen,0,2009,109,"['Action', 'Crime', 'Drama']",7.4,320059
71899,Mary and Max,0,2009,92,"['Animation', 'Comedy', 'Drama']",8.1,186876
